feature,ufi,siteid,sampleid,well_name,latitude,longitude,dscription,lith_group,unitname,supergroup,group,formation,member,samp_type,samp_depth,sample_mass,magsus_ind,magsus_med,magsus_ave,magsus_max,magsus_min,magsus_std,surf_type,magsus_cor,magsus_mul,density_db,density_wb,density_g,porosity_a,porosity_t,,,,
RPROP,86,,1480/1/2,BMR Tanami 10,-19.6685868,129.5095772,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,8.23,328.80,15,,,,,,cut_surface,no,,2.086,2.12,2.15,3.17,
RPROP,87,,1480/1/3,BMR Tanami 10,-19.6685868,129.5095772,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,8.23,129.90,13,,,,,,cut_surface,no,,2.137,2.16,2.18,2.14,
RPROP,88,,1481/1/1,BMR Tanami 11,-19.6669200,129.4812443,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,7.62,418.60,20,,,,,,cut_surface,no,,2.336,2.38,2.44,4.35,
RPROP,89,,1481/1/2,BMR Tanami 11,-19.6669200,129.4812443,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,7.62,255.50,13,,,,,,cut_surface,no,,2.312,2.36,2.44,5.07,
RPROP,90,,1482/1/1,BMR Tanami 12,-19.6669237,129.4495808,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,29.26,120.20,6,,,,,,cut_surface,no,,2.222,2.32,2.46,9.80,
RPROP,91,,1483/1/1,BMR Tanami 13,-19.6652563,129.3979100,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,43.28,97.10,0,,,,,,cut_surface,no,,2.351,2.43,2.56,7.99,
RPROP,92,,1483/1/2,BMR Tanami 13,-19.6652563,129.3979100,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,43.28,147.20,0,,,,,,cut_surface,no,,2.470,2.49,2.51,1.68,
RPROP,93,,1487/1/1,BMR Tanami 17,-19.5852552,129.5995731,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,10.97,303.40,3,,,,,,cut_surface,no,,2.285,2.34,2.42,5.65,
RPROP,94,,1491/1/1,BMR Tanami 21,-19.7285865,129.5995771,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,6.71,208.90,34,,,,,,cut_surface,no,,2.225,2.31,2.42,7.99,
RPROP,95,,1491/1/2,BMR Tanami 21,-19.7285865,129.5995771,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,6.71,336.20,43,,,,,,cut_surface,no,,2.232,2.32,2.43,8.30,
RPROP,96,,1493/1/1,BMR Tanami 23,-19.7852537,129.5995733,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,52.12,55.20,4,,,,,,cut_surface,no,,2.616,2.63,2.64,0.95,
RPROP,97,,1494/1/1,BMR Tanami 24,-19.8169176,129.5995773,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,10.67,358.40,11,,,,,,cut_surface,no,,1.948,2.14,2.42,19.35,
RPROP,98,,1494/1/2,BMR Tanami 24,-19.8169176,129.5995773,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,10.67,286.90,8,,,,,,cut_surface,no,,1.954,2.15,2.43,19.48,
RPROP,99,,1521/1/1,BMR Tanami 51,-19.6735855,129.7045762,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,31.70,212.20,5,,,,,,cut_surface,no,,2.197,2.30,2.44,10.04,
RPROP,100,,1522/1/1,BMR Tanami 52,-19.6735855,129.7129101,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,43.28,220.30,8,,,,,,cut_surface,no,,2.239,2.32,2.44,8.33,
RPROP,101,,1522/1/2,BMR Tanami 52,-19.6735855,129.7129101,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,43.28,174.10,4,,,,,,cut_surface,no,,2.258,2.33,2.44,7.39,
RPROP,102,,1522/1/3,BMR Tanami 52,-19.6735855,129.7129101,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,43.28,72.80,9,,,,,,cut_surface,no,,2.173,2.31,2.51,13.43,
RPROP,103,,TAN99AD233,,-19.7891301,129.9833619,weathered granitoid,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,hand_sample,,1310.50,0,,,,,,irregular_surface,no,,2.23,2.33,2.48,9.84,
RPROP,104,,1526/1/1,BMR Tanami 56,-19.8385845,129.9462431,granite,felsic intrusive,Frankenia Dome granite,,Grimwade Suite,Frankenia Dome granite,,drill_core        ,,292.90,14,,,,,,cut_surface,no,,2.317,2.35,2.39,2.85,
RPROP,105,,1526/1/2,BMR Tanami 56,-19.8385845,129.9462431,granite,felsic intrusive,Frankenia Dome granite,,Grimwade Suite,Frankenia Dome granite,,drill_core        ,24.69,270.80,15,,,,,,cut_surface,no,,2.341,2.37,2.41,2.77,
RPROP,106,,1527/1/1,BMR Tanami 57,-19.8402512,129.9762429,granite,felsic intrusive,Frankenia Dome granite,,Grimwade Suite,Frankenia Dome granite,,drill_core        ,30.48,302.50,7,,,,,,cut_surface,no,,2.176,2.30,2.48,12.23,
